,spotify_url,preview_url,artists,added_at,album,duration,name,popularity,genre
73,https://open.spotify.com/track/6Juv5N0dNU1imms9c9u1dA,https://p.scdn.co/mp3-preview/c1da37a1c530b96d0ebf897179d540e4ed3e9fa0?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Octavian"",""Skepta""]",2020-12-11T21:11:16Z,33FmsnS00we0hrD1NrGniq,161667,Papi Chulo,85,london rap
74,https://open.spotify.com/track/0Z1CgKoZXoQYRiqyXhq9LV,https://p.scdn.co/mp3-preview/8c67d60f5f2660393a1bd2463e5a73916dc2a66c?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""SahBabii""]",2020-10-12T02:51:00Z,0YksPVYor2eHo7ILCTAxJs,172954,Squidrific,60,melodic rap
75,https://open.spotify.com/track/0VL32DjEZZiOj2dYo9a0NX,https://p.scdn.co/mp3-preview/b7e5cd02bc23b2450234cc3199cf22830306ca0d?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Young Thug""]",2020-12-26T14:31:54Z,664vzbSX8o7l1fmXsiI7HE,197528,Danny Glover,47,melodic rap
76,https://open.spotify.com/track/2Y3USTCETS4xbjJOzT1Icm,https://p.scdn.co/mp3-preview/ffa02c2463a90220540e129a65681a0f03f99f06?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Popp Hunna"",""Lil Uzi Vert""]",2020-12-26T21:11:16Z,3CHhjAvREJII4YPk4qyDXq,176382,Adderall (Corvette Corvette) - Remix,82,melodic rap
77,https://open.spotify.com/track/5Ryu0SlsYjKh78RkJUONFr,https://p.scdn.co/mp3-preview/f33f884459fedffde2e13f9a5c01ed2d594c4ee3?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Lil Yachty"",""Future"",""Playboi Carti""]",2020-12-25T20:33:27Z,6ufaA5YvSGK3E9KnRFYvvo,170858,Flex Up (feat. Future & Playboi Carti),77,melodic rap
78,https://open.spotify.com/track/3XetDJxSDARsex7zU9KEpM,https://p.scdn.co/mp3-preview/660c0895e4b0c99f21943706bb5916d4d8fde0e5?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Roy Blair""]",2021-01-11T22:09:27Z,4NrZlvs23TXuM09g7x3v7x,336659,FANTAZIA,53,bedroom pop
79,https://open.spotify.com/track/4hie5sbZpqiMzzZY25dOVp,https://p.scdn.co/mp3-preview/52ce4606a5e62bce85c85b5c27ac1e342cc86349?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Deaton Chris Anthony"",""Clairo"",""Coco & Clair Clair""]",2020-10-19T08:45:14Z,0W8gtgyXuQdAHV4xBSUEzU,170638,"RACECAR (feat. Clairo, Coco & Clair Clair)",61,bedroom pop
80,https://open.spotify.com/track/2MLuFz9Y3Vg3PF0Yf93M5c,https://p.scdn.co/mp3-preview/92bb0c2ba0784771bf13a18d60a4af231fe37f4b?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""100 gecs"",""Laura Les"",""Dylan Brady""]",2020-09-18T22:41:12Z,2uhB1KivbFnlkARpbd0Cvu,140183,800 db cloud,60,transpop
81,https://open.spotify.com/track/3stWWPN41byqp8loPdy92u,https://p.scdn.co/mp3-preview/3d49ee47dd3e09992e9faa620024f269232d4d35?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Beach House""]",2020-10-19T19:28:35Z,32bJgeIOAFiNkucTCje5O5,199413,Master of None,64,freak folk
82,https://open.spotify.com/track/2C6JKw0W3yqunvsRzp0ENP,https://p.scdn.co/mp3-preview/b76f07a00104c963c7a5db502f75e7ef74a95c6d?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Wondha Mountain"",""Yung Lean""]",2021-01-11T22:01:22Z,2bAq0DtzXJoSuFnDflqh8m,223255,Divine Madness,48,mongolian hip hop
83,https://open.spotify.com/track/3XetDJxSDARsex7zU9KEpM,https://p.scdn.co/mp3-preview/660c0895e4b0c99f21943706bb5916d4d8fde0e5?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Roy Blair""]",2021-01-11T22:09:27Z,4NrZlvs23TXuM09g7x3v7x,336659,FANTAZIA,53,modern rock
84,https://open.spotify.com/track/5Mm2CJzNRiICC5MWRWQnBo,https://p.scdn.co/mp3-preview/a5ed1b06ace4e5035c1a7e9d43871c84b8c11484?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""100 gecs"",""Fall Out Boy"",""Craig Owens"",""Nicole Dollanganger""]",2020-09-19T10:07:32Z,0qnExDZfz0kVeBjixPsyjS,175699,"hand crushed by a mallet (Remix) [feat. Fall Out Boy, Craig Owens, Nicole Dollanganger]",60,modern rock
85,https://open.spotify.com/track/0VL32DjEZZiOj2dYo9a0NX,https://p.scdn.co/mp3-preview/b7e5cd02bc23b2450234cc3199cf22830306ca0d?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Young Thug""]",2020-12-26T14:31:54Z,664vzbSX8o7l1fmXsiI7HE,197528,Danny Glover,47,atl trap
86,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,https://p.scdn.co/mp3-preview/95e8a5f3eeb34ad057834f207c56dd3ee2465543?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Lil Baby"",""42 Dugg""]",2020-10-31T22:40:00Z,6uhEg4ASZYLIilZFCBFy1r,181929,We Paid (feat. 42 Dugg),84,atl trap
87,https://open.spotify.com/track/2C6JKw0W3yqunvsRzp0ENP,https://p.scdn.co/mp3-preview/b76f07a00104c963c7a5db502f75e7ef74a95c6d?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Wondha Mountain"",""Yung Lean""]",2021-01-11T22:01:22Z,2bAq0DtzXJoSuFnDflqh8m,223255,Divine Madness,48,glitchcore
88,https://open.spotify.com/track/4BZYq5y27t9l02IyLElK6V,https://p.scdn.co/mp3-preview/bb06ce73061f3031f4ebf9b180ae2964571c51e1?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Ecco2k"",""Thaiboy Digital"",""Bladee""]",2020-10-19T08:20:24Z,2coNG13rwtzL6AVPmzcoty,120000,Western Union,61,glitchcore
89,https://open.spotify.com/track/4zEvyhEyK3WUQh6VUW5EWi,https://p.scdn.co/mp3-preview/28041496cebb936ffac1226399e63e4e9bc2c35a?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""David Shawty""]",2021-01-03T03:59:54Z,4SG9QyrNlcJMm0k9o7oItY,95976,Dancing on the Sidewalk Lights Flicker,41,glitchcore
90,https://open.spotify.com/track/6tWLVrl2ORY0eMLzlOsh7D,https://p.scdn.co/mp3-preview/e6e4e64f9dcb36754d5182296ffdd969cd4f63c4?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Deko"",""Yameii Online""]",2021-01-10T00:04:35Z,3NsswFStcZCr6mm5pf4egj,95582,Pink,46,glitchcore
91,https://open.spotify.com/track/24hPnL2Yr82INEk0YUWCJr,https://p.scdn.co/mp3-preview/01c2dc8526a10a75745daaadc4ac2f08ddfd84e6?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""XIX""]",2020-10-19T08:21:28Z,516DgQVkrtnV5vmQ5SOxPu,171808,Kismet,61,glitchcore
92,https://open.spotify.com/track/4SkJf23bgxQYHnEDp8oj06,https://p.scdn.co/mp3-preview/fe009998b568b862bbd27a326368ad569d3da5c3?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""SEBii""]",2020-10-13T22:38:51Z,5TvtnfNEMO9r3aD5MdlfLX,116407,Play Poker,56,glitchcore
93,https://open.spotify.com/track/2xUJ4frQcK7zBbJSr1GcUY,https://p.scdn.co/mp3-preview/19c8142308e87c52aada4de7ace64164cecf2f44?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""3l3d3p""]",2020-10-19T02:46:05Z,7fyHs2e9lEiaKDplqonw1M,144000,Ibitbt,61,glitchcore
94,https://open.spotify.com/track/2T93MtJuKMzcGRTR8fdizV,https://p.scdn.co/mp3-preview/757f71f94b11a870fef83a6457ae58d83de5e00f?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""100 gecs"",""Charli XCX"",""Rico Nasty"",""Kero Kero Bonito""]",2020-09-20T01:13:34Z,0qnExDZfz0kVeBjixPsyjS,214529,"ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]",61,glitchcore
95,https://open.spotify.com/track/4HwClUHxzTmCgKkfUFPfxU,https://p.scdn.co/mp3-preview/cfb0e3a492219b1b026750b39199bd2bb3bdbbe3?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""SEBii"",""Maple""]",2020-10-13T22:27:44Z,6b1r1SaI0XWiMkg5x19LK9,140016,Play Poker Remix - Remix,64,glitchcore
96,https://open.spotify.com/track/2MLuFz9Y3Vg3PF0Yf93M5c,https://p.scdn.co/mp3-preview/92bb0c2ba0784771bf13a18d60a4af231fe37f4b?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""100 gecs"",""Laura Les"",""Dylan Brady""]",2020-09-18T22:41:12Z,2uhB1KivbFnlkARpbd0Cvu,140183,800 db cloud,60,glitchcore
97,https://open.spotify.com/track/5Mm2CJzNRiICC5MWRWQnBo,https://p.scdn.co/mp3-preview/a5ed1b06ace4e5035c1a7e9d43871c84b8c11484?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""100 gecs"",""Fall Out Boy"",""Craig Owens"",""Nicole Dollanganger""]",2020-09-19T10:07:32Z,0qnExDZfz0kVeBjixPsyjS,175699,"hand crushed by a mallet (Remix) [feat. Fall Out Boy, Craig Owens, Nicole Dollanganger]",60,glitchcore
98,https://open.spotify.com/track/7oQqKP46luTWUUPfcljy3T,https://p.scdn.co/mp3-preview/31ba6f9305cf076c5394f7ef98870aae64ced01e?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""SEBii""]",2020-10-19T02:50:32Z,209wPO4XXcc3zTKtV8kKhN,152032,Butterfly Bankai,53,glitchcore
99,https://open.spotify.com/track/2TmqHjg7uhizGndzXQdFuf,https://p.scdn.co/mp3-preview/832477f92c6636a0d3c1961bddf5903a0ec50a94?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Bladee""]",2020-10-19T08:19:01Z,0cT1SQDE7wSh1eUJkGFXse,127791,Be Nice 2 Me,65,glitchcore
100,https://open.spotify.com/track/1D9X7TKdvTsr7crwlWVG53,https://p.scdn.co/mp3-preview/6e535dd2277d14fabf8361941089e7e83c81f0be?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Merge!"",""Yameii Online""]",2021-01-13T11:57:39Z,2oAN1cy9goYn6Pi1JMC0Hb,238001,Lonely at the Top,31,glitchcore
101,https://open.spotify.com/track/4iMfYGWDKKuP79CAqsKd3n,https://p.scdn.co/mp3-preview/706005283060cad439be2a797a62637f6dbf8d09?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Cmten"",""Glitch Gum""]",2020-10-19T08:45:26Z,0QZwzSFYl78eOx7AUUqYLN,147000,NEVER MET! (feat. Glitch Gum),74,glitchcore
102,https://open.spotify.com/track/4mZKt1UaCCFLoLrmeLWPFv,https://p.scdn.co/mp3-preview/2ef7dd6e613d2d40add5ff27ce1b05da507782ac?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Deko"",""Yameii Online""]",2021-01-13T09:17:35Z,1IpRdn708iz9eyBnWScxcj,240528,Ethereal Sakura,43,glitchcore
103,https://open.spotify.com/track/1VCHNbal0VtE2plMRzvoho,https://p.scdn.co/mp3-preview/6f6d94d1019858c916dbfcbca6671ac716510a39?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Louis The Child"",""Icona Pop""]",2020-12-11T04:35:33Z,04aSmz3QKJZDy9llsMz7YU,175058,Weekend,62,indie poptimism
104,https://open.spotify.com/track/5fo4LbJ8lOaB54wcM5wPMv,https://p.scdn.co/mp3-preview/94d49c209490d5c765b9d58b3ab01c5f7663dcd9?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Terror Jr""]",2020-12-13T00:01:31Z,5hejwRvyklqZbpNfkAMjff,171844,Come First,52,indie poptimism
105,https://open.spotify.com/track/6gbiTbclnHlmSIPfmF2zEc,https://p.scdn.co/mp3-preview/90ca8d252d8eb1007115a70a14c4307784925e40?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Key Glock""]",2020-12-18T20:56:26Z,6BsJaQiuPWfXwytfZXQBLm,131600,Gang Shit No Lame Shit,76,tennessee hip hop
106,https://open.spotify.com/track/1VCHNbal0VtE2plMRzvoho,https://p.scdn.co/mp3-preview/6f6d94d1019858c916dbfcbca6671ac716510a39?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Louis The Child"",""Icona Pop""]",2020-12-11T04:35:33Z,04aSmz3QKJZDy9llsMz7YU,175058,Weekend,62,pop dance
107,https://open.spotify.com/track/2T93MtJuKMzcGRTR8fdizV,https://p.scdn.co/mp3-preview/757f71f94b11a870fef83a6457ae58d83de5e00f?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""100 gecs"",""Charli XCX"",""Rico Nasty"",""Kero Kero Bonito""]",2020-09-20T01:13:34Z,0qnExDZfz0kVeBjixPsyjS,214529,"ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]",61,pop dance
108,https://open.spotify.com/track/5fo4LbJ8lOaB54wcM5wPMv,https://p.scdn.co/mp3-preview/94d49c209490d5c765b9d58b3ab01c5f7663dcd9?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Terror Jr""]",2020-12-13T00:01:31Z,5hejwRvyklqZbpNfkAMjff,171844,Come First,52,pop dance
109,https://open.spotify.com/track/1VCHNbal0VtE2plMRzvoho,https://p.scdn.co/mp3-preview/6f6d94d1019858c916dbfcbca6671ac716510a39?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Louis The Child"",""Icona Pop""]",2020-12-11T04:35:33Z,04aSmz3QKJZDy9llsMz7YU,175058,Weekend,62,electropop
110,https://open.spotify.com/track/2T93MtJuKMzcGRTR8fdizV,https://p.scdn.co/mp3-preview/757f71f94b11a870fef83a6457ae58d83de5e00f?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""100 gecs"",""Charli XCX"",""Rico Nasty"",""Kero Kero Bonito""]",2020-09-20T01:13:34Z,0qnExDZfz0kVeBjixPsyjS,214529,"ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]",61,electropop
111,https://open.spotify.com/track/5fo4LbJ8lOaB54wcM5wPMv,https://p.scdn.co/mp3-preview/94d49c209490d5c765b9d58b3ab01c5f7663dcd9?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Terror Jr""]",2020-12-13T00:01:31Z,5hejwRvyklqZbpNfkAMjff,171844,Come First,52,electropop
112,https://open.spotify.com/track/3Q5cLvkKsHJvYltf8k7HkO,https://p.scdn.co/mp3-preview/a9c72299369fe8e1a38c2f673c66b853196cb959?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Ty Dolla $ign"",""FKA twigs"",""Skrillex"",""Kanye West""]",2021-01-10T09:44:43Z,1zg6QT0eGqLBlhAT2FPoFj,231618,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",77,electro house
113,https://open.spotify.com/track/3Q5cLvkKsHJvYltf8k7HkO,https://p.scdn.co/mp3-preview/a9c72299369fe8e1a38c2f673c66b853196cb959?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Ty Dolla $ign"",""FKA twigs"",""Skrillex"",""Kanye West""]",2021-01-10T09:44:43Z,1zg6QT0eGqLBlhAT2FPoFj,231618,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",77,pop
114,https://open.spotify.com/track/2T93MtJuKMzcGRTR8fdizV,https://p.scdn.co/mp3-preview/757f71f94b11a870fef83a6457ae58d83de5e00f?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""100 gecs"",""Charli XCX"",""Rico Nasty"",""Kero Kero Bonito""]",2020-09-20T01:13:34Z,0qnExDZfz0kVeBjixPsyjS,214529,"ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]",61,pop
115,https://open.spotify.com/track/1VCHNbal0VtE2plMRzvoho,https://p.scdn.co/mp3-preview/6f6d94d1019858c916dbfcbca6671ac716510a39?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Louis The Child"",""Icona Pop""]",2020-12-11T04:35:33Z,04aSmz3QKJZDy9llsMz7YU,175058,Weekend,62,pop
116,https://open.spotify.com/track/4hie5sbZpqiMzzZY25dOVp,https://p.scdn.co/mp3-preview/52ce4606a5e62bce85c85b5c27ac1e342cc86349?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Deaton Chris Anthony"",""Clairo"",""Coco & Clair Clair""]",2020-10-19T08:45:14Z,0W8gtgyXuQdAHV4xBSUEzU,170638,"RACECAR (feat. Clairo, Coco & Clair Clair)",61,pop
117,https://open.spotify.com/track/3aA6xB0tOilDDX17fIJ0Bl,https://p.scdn.co/mp3-preview/f285f3ab917331d4f566bd00a47d749958d5fac3?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Doja Cat""]",2020-10-16T01:34:39Z,3jCcsG6jkQTnUJyCACAg0r,284480,Freak,79,pop
118,https://open.spotify.com/track/5EzL7hGT9g2Tvqsy158Lu9,https://p.scdn.co/mp3-preview/ffed2057a262e0106ba10c5a156baabb08cfc043?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""City Girls"",""Doja Cat""]",2020-10-10T04:45:42Z,4VzVHSPoh9MP85THaTfYpN,218332,Pussy Talk,79,pop
119,https://open.spotify.com/track/5zQ1Wq6HNYjGZWkVv5P8Eg,https://p.scdn.co/mp3-preview/da775e5cb05d333c8954fbd26c5c4ffcae53923d?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Troy"",""Gabriella Montez""]",2021-01-16T03:06:13Z,4dOvFkIgrb6b9zCcGfCcci,207200,"Breaking Free - From \""High School Musical\""/Soundtrack Version",67,pop
120,https://open.spotify.com/track/5fo4LbJ8lOaB54wcM5wPMv,https://p.scdn.co/mp3-preview/94d49c209490d5c765b9d58b3ab01c5f7663dcd9?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Terror Jr""]",2020-12-13T00:01:31Z,5hejwRvyklqZbpNfkAMjff,171844,Come First,52,pop
121,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,https://p.scdn.co/mp3-preview/95e8a5f3eeb34ad057834f207c56dd3ee2465543?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Lil Baby"",""42 Dugg""]",2020-10-31T22:40:00Z,6uhEg4ASZYLIilZFCBFy1r,181929,We Paid (feat. 42 Dugg),84,detroit trap
122,https://open.spotify.com/track/5zQ1Wq6HNYjGZWkVv5P8Eg,https://p.scdn.co/mp3-preview/da775e5cb05d333c8954fbd26c5c4ffcae53923d?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Troy"",""Gabriella Montez""]",2021-01-16T03:06:13Z,4dOvFkIgrb6b9zCcGfCcci,207200,"Breaking Free - From \""High School Musical\""/Soundtrack Version",67,hollywood
123,https://open.spotify.com/track/3stWWPN41byqp8loPdy92u,https://p.scdn.co/mp3-preview/3d49ee47dd3e09992e9faa620024f269232d4d35?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Beach House""]",2020-10-19T19:28:35Z,32bJgeIOAFiNkucTCje5O5,199413,Master of None,64,dream pop
124,https://open.spotify.com/track/3Q5cLvkKsHJvYltf8k7HkO,https://p.scdn.co/mp3-preview/a9c72299369fe8e1a38c2f673c66b853196cb959?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Ty Dolla $ign"",""FKA twigs"",""Skrillex"",""Kanye West""]",2021-01-10T09:44:43Z,1zg6QT0eGqLBlhAT2FPoFj,231618,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",77,complextro
125,https://open.spotify.com/track/6jKOxnQ1Pdsr4KblSSeA0j,https://p.scdn.co/mp3-preview/2abc0854c7be269cd2c95347a6e0036e26e8105d?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Aaron Taos""]",2021-01-03T04:19:25Z,0cyNgrx98dRKCnNLKTl9u1,184768,Control,58,brooklyn indie
126,https://open.spotify.com/track/463r5bsN1VqGXtaMctn4Rr,https://p.scdn.co/mp3-preview/e81e53e0c8f5bd6e631dbdf714ee95170c6e34d5?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""The Living Tombstone""]",2020-10-19T08:46:19Z,14kh9qb1ZnqAFnshjFS4vO,174394,"It\""s Been So Long",70,otacore
127,https://open.spotify.com/track/2ItNKt19iqefEe590Z9GeE,https://p.scdn.co/mp3-preview/b37a887d7fa26e6018837a1ed8641498cd765738?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""The Living Tombstone""]",2020-10-19T08:46:18Z,1dq5N7M7pxFso51oa79BTI,165831,"Five Nights at Freddy\""s",63,otacore
128,https://open.spotify.com/track/6tMdpUXfT70TD6Eh3XfB1p,https://p.scdn.co/mp3-preview/e9677c2efefe0d5de08fb893f4d97fdadd8ad712?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""The Living Tombstone""]",2020-10-19T08:46:00Z,4AmFZET7RGujQAhG80kjwu,230894,My Ordinary Life,73,otacore
129,https://open.spotify.com/track/0VL32DjEZZiOj2dYo9a0NX,https://p.scdn.co/mp3-preview/b7e5cd02bc23b2450234cc3199cf22830306ca0d?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Young Thug""]",2020-12-26T14:31:54Z,664vzbSX8o7l1fmXsiI7HE,197528,Danny Glover,47,hip hop
130,https://open.spotify.com/track/5Ryu0SlsYjKh78RkJUONFr,https://p.scdn.co/mp3-preview/f33f884459fedffde2e13f9a5c01ed2d594c4ee3?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Lil Yachty"",""Future"",""Playboi Carti""]",2020-12-25T20:33:27Z,6ufaA5YvSGK3E9KnRFYvvo,170858,Flex Up (feat. Future & Playboi Carti),77,hip hop
131,https://open.spotify.com/track/7wMCECqH5hlj6HF2J2LKAZ,https://p.scdn.co/mp3-preview/10bc2129b0cbaa8d1a35aa2402bb0d366ffe6829?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""slowthai"",""Mura Masa""]",2020-10-19T07:40:00Z,5Ki4YFQrUx7hCcQx1LJUQb,184201,Doorman,68,hip hop
132,https://open.spotify.com/track/2T93MtJuKMzcGRTR8fdizV,https://p.scdn.co/mp3-preview/757f71f94b11a870fef83a6457ae58d83de5e00f?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""100 gecs"",""Charli XCX"",""Rico Nasty"",""Kero Kero Bonito""]",2020-09-20T01:13:34Z,0qnExDZfz0kVeBjixPsyjS,214529,"ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]",61,dmv rap
133,https://open.spotify.com/track/5zQ1Wq6HNYjGZWkVv5P8Eg,https://p.scdn.co/mp3-preview/da775e5cb05d333c8954fbd26c5c4ffcae53923d?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Troy"",""Gabriella Montez""]",2021-01-16T03:06:13Z,4dOvFkIgrb6b9zCcGfCcci,207200,"Breaking Free - From \""High School Musical\""/Soundtrack Version",67,post-teen pop
134,https://open.spotify.com/track/2T93MtJuKMzcGRTR8fdizV,https://p.scdn.co/mp3-preview/757f71f94b11a870fef83a6457ae58d83de5e00f?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""100 gecs"",""Charli XCX"",""Rico Nasty"",""Kero Kero Bonito""]",2020-09-20T01:13:34Z,0qnExDZfz0kVeBjixPsyjS,214529,"ringtone (Remix) [feat. Charli XCX, Rico Nasty, Kero Kero Bonito]",61,post-teen pop
135,https://open.spotify.com/track/3Q5cLvkKsHJvYltf8k7HkO,https://p.scdn.co/mp3-preview/a9c72299369fe8e1a38c2f673c66b853196cb959?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Ty Dolla $ign"",""FKA twigs"",""Skrillex"",""Kanye West""]",2021-01-10T09:44:43Z,1zg6QT0eGqLBlhAT2FPoFj,231618,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)",77,trap
136,https://open.spotify.com/track/0VL32DjEZZiOj2dYo9a0NX,https://p.scdn.co/mp3-preview/b7e5cd02bc23b2450234cc3199cf22830306ca0d?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Young Thug""]",2020-12-26T14:31:54Z,664vzbSX8o7l1fmXsiI7HE,197528,Danny Glover,47,trap
137,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp,https://p.scdn.co/mp3-preview/95e8a5f3eeb34ad057834f207c56dd3ee2465543?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Lil Baby"",""42 Dugg""]",2020-10-31T22:40:00Z,6uhEg4ASZYLIilZFCBFy1r,181929,We Paid (feat. 42 Dugg),84,trap
138,https://open.spotify.com/track/2ctl2YVjBnxDO3OMf1Haay,https://p.scdn.co/mp3-preview/afbfcdd492ecaa8dd4f5db9f84771e8d3fe3210c?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Ethereal"",""Playboi Carti""]",2020-11-10T01:30:40Z,4RaURq3uVq4GnWXWDjUh4u,213333,Beef,63,trap
139,https://open.spotify.com/track/6gbiTbclnHlmSIPfmF2zEc,https://p.scdn.co/mp3-preview/90ca8d252d8eb1007115a70a14c4307784925e40?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Key Glock""]",2020-12-18T20:56:26Z,6BsJaQiuPWfXwytfZXQBLm,131600,Gang Shit No Lame Shit,76,trap
140,https://open.spotify.com/track/0Z1CgKoZXoQYRiqyXhq9LV,https://p.scdn.co/mp3-preview/8c67d60f5f2660393a1bd2463e5a73916dc2a66c?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""SahBabii""]",2020-10-12T02:51:00Z,0YksPVYor2eHo7ILCTAxJs,172954,Squidrific,60,trap
141,https://open.spotify.com/track/4CzhtKifG867Lu5DNQVBSA,https://p.scdn.co/mp3-preview/24db0e1d3074728f540960c8318b261082d51a2a?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Playboi Carti""]",2020-12-25T20:36:35Z,2QRedhP5RmKJiJ1i8VgDGR,124093,Vamp Anthem,80,trap
142,https://open.spotify.com/track/5Ryu0SlsYjKh78RkJUONFr,https://p.scdn.co/mp3-preview/f33f884459fedffde2e13f9a5c01ed2d594c4ee3?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Lil Yachty"",""Future"",""Playboi Carti""]",2020-12-25T20:33:27Z,6ufaA5YvSGK3E9KnRFYvvo,170858,Flex Up (feat. Future & Playboi Carti),77,trap
143,https://open.spotify.com/track/1eMNW1HQjF1dbb4GtnmpaX,https://p.scdn.co/mp3-preview/d3b722d84517e0b5677ec8db97885bdd6f404152?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Playboi Carti""]",2020-12-30T05:57:03Z,2QRedhP5RmKJiJ1i8VgDGR,164590,Slay3r,82,trap
144,https://open.spotify.com/track/2Y3USTCETS4xbjJOzT1Icm,https://p.scdn.co/mp3-preview/ffa02c2463a90220540e129a65681a0f03f99f06?cid=3ba7f3c03c9248a1abc09cbf21398ab7,"[""Popp Hunna"",""Lil Uzi Vert""]",2020-12-26T21:11:16Z,3CHhjAvREJII4YPk4qyDXq,176382,Adderall (Corvette Corvette) - Remix,82,trap
